 -1.600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
 -1.400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
 -1.200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
 -1.000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
 -0.800, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
 -0.600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
 -0.400, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
 -0.200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
 -0.000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
  0.200,-0.3700,-0.0527, 0.0000, 0.0000, 0.0000,-0.0083,-0.0185,-0.0102,
  0.400,-0.3700,-0.0546, 0.0000, 0.0000, 0.0000,-0.0139,-0.0185,-0.0046,
  0.600,-0.3700,-0.0552, 0.0000, 0.0000, 0.0000,-0.0195,-0.0185, 0.0010,
  0.800,-0.3700,-0.0554, 0.0000, 0.0000, 0.0000,-0.0250,-0.0555,-0.0305,
  1.000,-0.3700,-0.0555,-0.0558, 0.0000, 0.0000,-0.0362,-0.0555,-0.0193,
  1.200,-0.3700,-0.0555,-0.0556, 0.0000, 0.0000,-0.0417,-0.0555,-0.0138,
  1.400,-0.3700,-0.0555,-0.0555, 0.0000, 0.0000,-0.0473,-0.0555,-0.0082,
  1.600,-0.3700,-0.0555,-0.0555, 0.0000, 0.0000,-0.0528,-0.0925,-0.0397,
  1.800,-0.3700,-0.0555,-0.0555,-0.0104, 0.0000,-0.0483,-0.0925,-0.0442,
  2.000,-0.3700,-0.0555,-0.0555,-0.0104, 0.0000,-0.0442,-0.0925,-0.0483,
  2.200,-0.3700,-0.0555,-0.0555,-0.0104, 0.0000,-0.0397,-0.1295,-0.0898,
  2.400,-0.3700,-0.0555,-0.0555,-0.0103, 0.0000,-0.0352,-0.1295,-0.0943,
  2.600,-0.3700,-0.0555,-0.0104,-0.0103, 0.0000,-0.0257,-0.1295,-0.1038,
  2.800,-0.3700,-0.0555,-0.0104,-0.0103, 0.0000,-0.0216,-0.1295,-0.1079,
  3.000,-0.3700,-0.0555,-0.0103,-0.0103, 0.0000,-0.0171,-0.1665,-0.1494,
  3.200,-0.3700,-0.0555,-0.0103,-0.0103, 0.0000,-0.0126,-0.1665,-0.1539,
  3.400,-0.3700, 0.0263,-0.0103,-0.0103, 0.0000,-0.0085,-0.1665,-0.1580,
  3.600,-0.3700, 0.0274,-0.0103,-0.0103, 0.0000,-0.0006,-0.2035,-0.2029,
  3.800,-0.3700, 0.0277,-0.0103,-0.0103, 0.0000, 0.0031,-0.2035,-0.2066,
  4.000,-0.3700, 0.0278,-0.0103,-0.0103, 0.0000, 0.0069,-0.2035,-0.2104,
  4.200,-0.3700, 0.0279, 0.0280,-0.0103, 0.0000, 0.0107,-0.2035,-0.2142,
  4.400,-0.3700, 0.0279, 0.0279,-0.0103, 0.0000, 0.0186,-0.2405,-0.2591,
  4.600,-0.3700, 0.0279, 0.0279,-0.0103, 0.0000, 0.0222,-0.2405,-0.2627,
  4.800,-0.3700, 0.0279, 0.0279,-0.0103, 0.0000, 0.0260,-0.2405,-0.2665,
  5.000,-0.3700, 0.0279, 0.0279,-0.0011, 0.0000, 0.0265,-0.2405,-0.2670,
  5.200,-0.3700, 0.0279, 0.0279,-0.0011, 0.0000, 0.0237,-0.2775,-0.3012,
  5.400,-0.3700, 0.0279, 0.0279,-0.0011, 0.0000, 0.0185,-0.2775,-0.2960,
  5.600,-0.3700, 0.0279, 0.0279,-0.0011, 0.0000, 0.0150,-0.2775,-0.2925,
  5.800,-0.3700, 0.0279,-0.0008,-0.0011, 0.0000, 0.0120,-0.3145,-0.3265,
  6.000,-0.3700, 0.0279,-0.0011,-0.0011, 0.0000, 0.0091,-0.3145,-0.3236,
  6.200,-0.3700, 0.0279,-0.0011,-0.0011, 0.0000, 0.0040,-0.3145,-0.3185,
  6.400,-0.3700, 0.0279,-0.0011,-0.0011, 0.0000, 0.0005,-0.3145,-0.3150,
  6.600,-0.3700,-0.0183,-0.0011,-0.0011, 0.0000,-0.0020,-0.3515,-0.3495,
  6.800,-0.3700,-0.0234,-0.0011,-0.0011, 0.0000,-0.0048,-0.3515,-0.3467,
  7.000,-0.3700,-0.0251,-0.0011,-0.0011, 0.0000,-0.0093,-0.3515,-0.3422,
  7.200,-0.3700,-0.0258,-0.0011,-0.2975,-0.3700,-0.0271,-0.3700,-0.3429,
  7.400,-0.3700,-0.0258,-0.0264,-0.2987,-0.3700,-0.0596,-0.3700,-0.3104,
  7.600,-0.3700,-0.0258,-0.0260,-0.2988,-0.3700,-0.0918,-0.3700,-0.2782,
  7.800,-0.3700,-0.0258,-0.0259,-0.2988,-0.3700,-0.1563,-0.3700,-0.2137,
  8.000,-0.3700,-0.0258,-0.3267,-0.2988,-0.3700,-0.1886,-0.3700,-0.1814,
  8.200,-0.3700,-0.0258,-0.3235,-0.3165,-0.3700,-0.2191,-0.3700,-0.1509,
  8.400,-0.3700,-0.0258,-0.3234,-0.3155,-0.3700,-0.2477,-0.3700,-0.1223,
  8.600,-0.3700,-0.0258,-0.3234,-0.3154,-0.3700,-0.3072,-0.3700,-0.0628,
  8.800,-0.3700,-0.5267,-0.3234,-0.3153,-0.3700,-0.3298,-0.3700,-0.0402,
  9.000,-0.3700,-0.5241,-0.3110,-0.3153,-0.3700,-0.3488,-0.3700,-0.0212,
  9.200,-0.3700,-0.5241,-0.3152,-0.3153,-0.3700,-0.3682,-0.3700,-0.0018,
  9.400,-0.3700,-0.5241,-0.3153,-0.3153,-0.3700,-0.3876,-0.3700, 0.0176,
  9.600,-0.3700,-0.5241,-0.5203,-0.3153,-0.3700,-0.4264,-0.3700, 0.0564,
  9.800,-0.3700,-0.5050,-0.5162,-0.3153,-0.3700,-0.4454,-0.3700, 0.0754,
 10.000,-0.3700,-0.5095,-0.5160,-0.3153,-0.3700,-0.4646,-0.3700, 0.0946,
 10.200,-0.3700,-0.5097,-0.5160,-0.3153,-0.3700,-0.4842,-0.3700, 0.1142,
 10.400,-0.3700,-0.5098,-0.5160,-0.3838,-0.3700,-0.5061,-0.3700, 0.1361,
 10.600,-0.3700,-0.5098,-0.5036,-0.3811,-0.3700,-0.4920,-0.3700, 0.1220,
 10.800,-0.3700,-0.5098,-0.5096,-0.3811,-0.3700,-0.4781,-0.3700, 0.1081,
 11.000,-0.3700,-0.5098,-0.5098,-0.3811,-0.3700,-0.4641,-0.3700, 0.0941,
 11.200,-0.3700,-0.5098,-0.3663,-0.3811,-0.3700,-0.4346,-0.3700, 0.0646,
 11.400,-0.3700,-0.5098,-0.3753,-0.3788,-0.3700,-0.4225,-0.3700, 0.0525,
 11.600,-0.3700,-0.5098,-0.3748,-0.3790,-0.3700,-0.4091,-0.3700, 0.0391,
 11.800,-0.3700,-0.5098,-0.3748,-0.3790,-0.3700,-0.3958,-0.3700, 0.0258,
 12.000,-0.3700,-0.5098,-0.3748,-0.3790,-0.3700,-0.3825,-0.3700, 0.0125,
 12.200,-0.3700,-0.3043,-0.3752,-0.3790,-0.3700,-0.3658,-0.3700,-0.0042,
 12.400,-0.3700,-0.3030,-0.3781,-0.3790,-0.3700,-0.3592,-0.3700,-0.0108,
 12.600,-0.3700,-0.3027,-0.3790,-0.3790,-0.3700,-0.3523,-0.3700,-0.0177,
 12.800,-0.3700,-0.3026,-0.3790,-0.3790,-0.3700,-0.3453,-0.3700,-0.0247,
 13.000,-0.3700,-0.3039,-0.3071,-0.3790,-0.3700,-0.3317,-0.3700,-0.0383,
 13.200,-0.3700,-0.3067,-0.3067,-0.3790,-0.3700,-0.3260,-0.3700,-0.0440,
 13.400,-0.3700,-0.3089,-0.3067,-0.3790,-0.3700,-0.3184,-0.3700,-0.0516,
 13.600,-0.3700,-0.3094,-0.3067,-0.3790,-0.3700,-0.3112,-0.3700,-0.0588,
 13.800,-0.3700,-0.3095,-0.3079,-0.3685,-0.3700,-0.3181,-0.3700,-0.0519,
 14.000,-0.3700,-0.3095,-0.3090,-0.3684,-0.3700,-0.3247,-0.3700,-0.0453,
 14.200,-0.3700,-0.3095,-0.3096,-0.3684,-0.3700,-0.3309,-0.3700,-0.0391,
 14.400,-0.3700,-0.3095,-0.3096,-0.3684,-0.3700,-0.3370,-0.3700,-0.0330,
 14.600,-0.3700,-0.3095,-0.3727,-0.3680,-0.3700,-0.3504,-0.3700,-0.0196,
 14.800,-0.3700,-0.3095,-0.3712,-0.3684,-0.3700,-0.3564,-0.3700,-0.0136,
 15.000,-0.3700,-0.3095,-0.3711,-0.3688,-0.3700,-0.3622,-0.3700,-0.0078,
 15.200,-0.3700,-0.3095,-0.3711,-0.3688,-0.3700,-0.3678,-0.3700,-0.0022,
 15.400,-0.3700,-0.3950,-0.3728,-0.3688,-0.3700,-0.3720,-0.3700, 0.0020,
 15.600,-0.3700,-0.3935,-0.3642,-0.3688,-0.3700,-0.3763,-0.3700, 0.0063,
 15.800,-0.3700,-0.3933,-0.3689,-0.3688,-0.3700,-0.3770,-0.3700, 0.0070,
 16.000,-0.3700,-0.3933,-0.3688,-0.3688,-0.3700,-0.3795,-0.3700, 0.0095,
 16.200,-0.3700,-0.3933,-0.3924,-0.3688,-0.3700,-0.3818,-0.3700, 0.0118,
 16.400,-0.3700,-0.3978,-0.3909,-0.3688,-0.3700,-0.3865,-0.3700, 0.0165,
 16.600,-0.3700,-0.3890,-0.3909,-0.3688,-0.3700,-0.3850,-0.3700, 0.0150,
 16.800,-0.3700,-0.3896,-0.3909,-0.3688,-0.3700,-0.3897,-0.3700, 0.0197,
 17.000,-0.3700,-0.3898,-0.3909,-0.3737,-0.3700,-0.3895,-0.3700, 0.0195,
 17.200,-0.3700,-0.3898,-0.3963,-0.3734,-0.3700,-0.3863,-0.3700, 0.0163,
 17.400,-0.3700,-0.3898,-0.3897,-0.3734,-0.3700,-0.3963,-0.3700, 0.0263,
 17.600,-0.3700,-0.3896,-0.3897,-0.3734,-0.3700,-0.4006,-0.3700, 0.0306,
 17.800,-0.3700,-0.3897,-0.4169,-0.3734,-0.3700,-0.4037,-0.3700, 0.0337,
 18.000,-0.3700,-0.3897,-0.4200,-0.3688,-0.3700,-0.3998,-0.3700, 0.0298,
 18.200,-0.3700,-0.3898,-0.4201,-0.3733,-0.3700,-0.4034,-0.3700, 0.0334,
 18.400,-0.3700,-0.3897,-0.4200,-0.3733,-0.3700,-0.4153,-0.3700, 0.0453,
 18.600,-0.3700,-0.2899,-0.4201,-0.3732,-0.3700,-0.4114,-0.3700, 0.0414,
 18.800,-0.3700,-0.2903,-0.3190,-0.3732,-0.3700,-0.3986,-0.3700, 0.0286,
 19.000,-0.3700,-0.2903,-0.4213,-0.3732,-0.3700,-0.3977,-0.3700, 0.0277,
 19.200,-0.3700,-0.2903,-0.4215,-0.3732,-0.3700,-0.4053,-0.3700, 0.0353,
 19.400,-0.3700,-0.2903,-0.3927,-0.3732,-0.3700,-0.3978,-0.3700, 0.0278,
 19.600,-0.3700,-0.2909,-0.3928,-0.3732,-0.3700,-0.3953,-0.3700, 0.0253,
 19.800,-0.3700,-0.2912,-0.3928,-0.3732,-0.3700,-0.3937,-0.3700, 0.0237,
 20.000,-0.3700,-0.2910,-0.3927,-0.3732,-0.3700,-0.3951,-0.3700, 0.0251,
 20.200,-0.3700,-0.2980,-0.3928,-0.3711,-0.3700,-0.3871,-0.3700, 0.0171,
 20.400,-0.3700,-0.2980,-0.3930,-0.3717,-0.3700,-0.3804,-0.3700, 0.0104,
 20.600,-0.3700,-0.2980,-0.3932,-0.3717,-0.3700,-0.3705,-0.3700, 0.0005,
 20.800,-0.3700,-0.2980,-0.3931,-0.3717,-0.3700,-0.3626,-0.3700,-0.0074,
 21.000,-0.3700,-0.2980,-0.3271,-0.3717,-0.3700,-0.3528,-0.3700,-0.0172,
 21.200,-0.3700,-0.2980,-0.3235,-0.3715,-0.3700,-0.3457,-0.3700,-0.0243,
 21.400,-0.3700,-0.2980,-0.3234,-0.3718,-0.3700,-0.3402,-0.3700,-0.0298,
 21.600,-0.3700,-0.2980,-0.3235,-0.3719,-0.3700,-0.3286,-0.3700,-0.0414,
 21.800,-0.3700,-0.3431,-0.3234,-0.3721,-0.3700,-0.3269,-0.3700,-0.0431,
 22.000,-0.3700,-0.3962,-0.3245,-0.3721,-0.3700,-0.3326,-0.3700,-0.0374,
 22.200,-0.3700,-0.3961,-0.3228,-0.3721,-0.3700,-0.3399,-0.3700,-0.0301,
 22.400,-0.3700,-0.3961,-0.3226,-0.3721,-0.3700,-0.3449,-0.3700,-0.0251,
 22.600,-0.3700,-0.3961,-0.3405,-0.3721,-0.3700,-0.3437,-0.3700,-0.0263,
 22.800,-0.3700,-0.3934,-0.3546,-0.3721,-0.3700,-0.3479,-0.3700,-0.0221,
 23.000,-0.3700,-0.3955,-0.3545,-0.3721,-0.3700,-0.3511,-0.3700,-0.0189,
 23.200,-0.3700,-0.3957,-0.3546,-0.3721,-0.3700,-0.3565,-0.3700,-0.0135,
 23.400,-0.3700,-0.4081,-0.3545,-0.3718,-0.3700,-0.3548,-0.3700,-0.0152,
 23.600,-0.3700,-0.4080,-0.3573,-0.3716,-0.3700,-0.3558,-0.3700,-0.0142,
 23.800,-0.3700,-0.4081,-0.3543,-0.3716,-0.3700,-0.3637,-0.3700,-0.0063,
 24.000,-0.3700,-0.4080,-0.3545,-0.3716,-0.3700,-0.3685,-0.3700,-0.0015,
 24.200,-0.3700,-0.4081,-0.4333,-0.3716,-0.3700,-0.3942,-0.3700, 0.0242,
 24.400,-0.3700,-0.4012,-0.4334,-0.3726,-0.3700,-0.3947,-0.3700, 0.0247,
 24.600,-0.3700,-0.4080,-0.4335,-0.3715,-0.3700,-0.4032,-0.3700, 0.0332,
 24.800,-0.3700,-0.4081,-0.4334,-0.3663,-0.3700,-0.3970,-0.3700, 0.0270,
 25.000,-0.3700,-0.4475,-0.4335,-0.3663,-0.3700,-0.4006,-0.3700, 0.0306,
 25.200,-0.3700,-0.4288,-0.4289,-0.3663,-0.3700,-0.4069,-0.3700, 0.0369,
 25.400,-0.3700,-0.4288,-0.4334,-0.3663,-0.3700,-0.3977,-0.3700, 0.0277,
 25.600,-0.3700,-0.4288,-0.3351,-0.3663,-0.3700,-0.3680,-0.3700,-0.0020,
 25.800,-0.3700,-0.4288,-0.3508,-0.3663,-0.3700,-0.3553,-0.3700,-0.0147,
 26.000,-0.3700,-0.4016,-0.3433,-0.3662,-0.3700,-0.3610,-0.3700,-0.0090,
 26.200,-0.3700,-0.4299,-0.3434,-0.3663,-0.3700,-0.3623,-0.3700,-0.0077,
 26.400,-0.3700,-0.4291,-0.3433,-0.3663,-0.3700,-0.3436,-0.3700,-0.0264,
 26.600,-0.3700,-0.2941,-0.3434,-0.3676,-0.3700,-0.3423,-0.3700,-0.0277,
 26.800,-0.3700,-0.4156,-0.3346,-0.3725,-0.3700,-0.3496,-0.3700,-0.0204,
 27.000,-0.3700,-0.4154,-0.3437,-0.3725,-0.3700,-0.3664,-0.3700,-0.0036,
 27.200,-0.3700,-0.4155,-0.3435,-0.3725,-0.3700,-0.3586,-0.3700,-0.0114,
 27.400,-0.3700,-0.4154,-0.3730,-0.3725,-0.3700,-0.3636,-0.3700,-0.0064,
 27.600,-0.3700,-0.4155,-0.3628,-0.3675,-0.3700,-0.3599,-0.3700,-0.0101,
 27.800,-0.3700,-0.4156,-0.3627,-0.3725,-0.3700,-0.3670,-0.3700,-0.0030,
 28.000,-0.3700,-0.4155,-0.3628,-0.3725,-0.3700,-0.3679,-0.3700,-0.0021,
 28.200,-0.3700,-0.4156,-0.3627,-0.3686,-0.3700,-0.3788,-0.3700, 0.0088,
 28.400,-0.3700,-0.3551,-0.4098,-0.3685,-0.3700,-0.3770,-0.3700, 0.0070,
 28.600,-0.3700,-0.3498,-0.3628,-0.3685,-0.3700,-0.3736,-0.3700, 0.0036,
 28.800,-0.3700,-0.3498,-0.3628,-0.3685,-0.3700,-0.3761,-0.3700, 0.0061,
 29.000,-0.3700,-0.3498,-0.4042,-0.3685,-0.3700,-0.3883,-0.3700, 0.0183,
 29.200,-0.3700,-0.3499,-0.3908,-0.3685,-0.3700,-0.3869,-0.3700, 0.0169,
 29.400,-0.3700,-0.3522,-0.3926,-0.3685,-0.3700,-0.3850,-0.3700, 0.0150,
 29.600,-0.3700,-0.3497,-0.3928,-0.3685,-0.3700,-0.3865,-0.3700, 0.0165,
 29.800,-0.3700,-0.3531,-0.3927,-0.3685,-0.3700,-0.3904,-0.3700, 0.0204,
